step,suceptible_status,infected_status,recovered_status,vaccinated_status
3011,0,662,225,0
3012,0,666,221,0
3013,0,666,221,0
3014,0,666,221,0
3015,0,667,220,0
3016,0,667,220,0
3017,0,667,220,0
3018,0,667,220,0
3019,0,667,219,0
3020,0,667,219,0
3021,0,667,219,0
3022,0,666,220,0
3023,0,667,219,0
3024,0,667,219,0
3025,0,666,220,0
3026,0,667,219,0
3027,0,667,219,0
3028,0,668,218,0
3029,0,667,219,0
3030,0,667,219,0
3031,0,667,219,0
3032,0,668,218,0
3033,0,668,218,0
3034,0,669,217,0
3035,0,670,216,0
3036,0,672,214,0
3037,0,671,215,0
3038,0,671,215,0
3039,0,672,214,0
3040,0,672,214,0
3041,0,673,213,0
3042,0,673,213,0
3043,0,675,211,0
3044,0,676,210,0
3045,0,677,209,0
3046,0,677,209,0
3047,0,678,208,0
3048,0,677,209,0
3049,0,676,210,0
3050,0,675,211,0
3051,0,675,211,0
3052,0,674,212,0
3053,0,674,212,0
3054,0,678,208,0
3055,0,677,209,0
3056,0,675,211,0
3057,0,676,210,0
3058,0,677,209,0
3059,0,678,208,0
3060,0,676,209,0
3061,0,677,208,0
3062,0,678,206,0
3063,0,678,206,0
3064,0,677,207,0
3065,0,678,206,0
3066,0,679,205,0
3067,0,679,205,0
3068,0,679,205,0
3069,0,679,205,0
3070,0,680,204,0
3071,0,678,206,0
3072,0,679,205,0
3073,0,679,205,0
3074,0,679,205,0
3075,0,680,204,0
3076,0,680,204,0
3077,0,680,204,0
3078,0,681,203,0
3079,0,682,202,0
3080,0,684,200,0
3081,0,682,202,0
3082,0,683,201,0
3083,0,684,200,0
3084,0,684,200,0
3085,0,683,201,0
3086,0,684,200,0
3087,0,685,199,0
3088,0,683,201,0
3089,0,683,201,0
3090,0,683,201,0
3091,0,685,199,0
3092,0,685,199,0
3093,0,686,198,0
3094,0,686,198,0
3095,0,687,197,0
3096,0,689,195,0
3097,0,688,196,0
3098,0,688,196,0
3099,0,687,197,0
3100,0,687,197,0
3101,0,688,196,0
3102,0,688,196,0
3103,0,687,197,0
3104,0,687,197,0
3105,0,686,198,0
3106,0,686,198,0
3107,0,686,198,0
3108,0,685,199,0
3109,0,685,199,0
3110,0,684,200,0
3111,0,685,199,0
3112,0,681,203,0
3113,0,681,203,0
3114,0,681,203,0
3115,0,682,202,0
3116,0,681,203,0
3117,0,682,202,0
3118,0,683,201,0
3119,0,685,199,0
3120,0,684,200,0
3121,0,686,198,0
3122,0,684,200,0
3123,0,684,200,0
3124,0,686,198,0
3125,0,685,199,0
3126,0,683,201,0
3127,0,683,201,0
3128,0,685,199,0
3129,0,685,198,0
3130,0,684,199,0
3131,0,684,199,0
3132,0,684,199,0
3133,0,685,198,0
3134,0,684,199,0
3135,0,685,198,0
3136,0,683,200,0
3137,0,682,201,0
3138,0,681,202,0
3139,0,682,201,0
3140,0,682,201,0
3141,0,682,201,0
3142,0,681,202,0
3143,0,681,202,0
3144,0,679,204,0
3145,0,679,204,0
3146,0,679,204,0
3147,0,679,204,0
3148,0,677,206,0
3149,0,674,209,0
3150,0,672,211,0
3151,0,671,212,0
3152,0,673,210,0
3153,0,673,210,0
3154,0,673,210,0
3155,0,675,208,0
3156,0,676,207,0
3157,0,677,206,0
3158,0,677,206,0
3159,0,675,208,0
3160,0,674,209,0
3161,0,675,208,0
3162,0,673,210,0
3163,0,673,210,0
3164,0,675,208,0
3165,0,675,207,0
3166,0,676,206,0
3167,0,676,206,0
3168,0,678,204,0
3169,0,679,203,0
3170,0,679,202,0
3171,0,679,202,0
3172,0,677,204,0
3173,0,677,204,0
3174,0,676,205,0
3175,0,673,208,0
3176,0,675,206,0
3177,0,674,207,0
3178,0,675,206,0
3179,0,676,205,0
3180,0,676,205,0
3181,0,676,205,0
3182,0,677,204,0
3183,0,677,204,0
3184,0,675,206,0
3185,0,677,204,0
3186,0,678,203,0
3187,0,677,204,0
3188,0,677,204,0
3189,0,677,204,0
3190,0,676,205,0
3191,0,676,205,0
3192,0,677,204,0
3193,0,680,201,0
3194,0,679,202,0
3195,0,681,200,0
3196,0,684,197,0
3197,0,683,198,0
3198,0,681,200,0
3199,0,683,198,0
3200,0,683,198,0
3201,0,683,198,0
3202,0,683,198,0
3203,0,683,198,0
3204,0,685,196,0
3205,0,685,196,0
3206,0,686,195,0
3207,0,685,196,0
3208,0,686,195,0
3209,0,686,195,0
3210,0,687,194,0
3211,0,687,194,0
3212,0,687,194,0
3213,0,685,196,0
3214,0,686,195,0
3215,0,687,194,0
3216,0,684,197,0
3217,0,681,200,0
3218,0,680,201,0
3219,0,681,200,0
3220,0,683,198,0
3221,0,681,200,0
3222,0,680,201,0
3223,0,681,200,0
3224,0,681,200,0
3225,0,681,200,0
3226,0,680,200,0
3227,0,682,198,0
3228,0,682,198,0
3229,0,681,199,0
3230,0,684,196,0
3231,0,684,196,0
3232,0,684,196,0
3233,0,683,197,0
3234,0,685,195,0
3235,0,689,191,0
3236,0,688,192,0
3237,0,688,192,0
3238,0,690,190,0
3239,0,691,189,0
3240,0,688,192,0
3241,0,688,192,0
3242,0,687,193,0
3243,0,687,193,0
3244,0,687,193,0
3245,0,687,193,0
3246,0,687,193,0
3247,0,688,192,0
3248,0,689,191,0
3249,0,689,191,0
3250,0,687,193,0
3251,0,686,194,0
3252,0,686,194,0
3253,0,686,194,0
3254,0,687,193,0
3255,0,686,194,0
3256,0,687,193,0
3257,0,688,192,0
3258,0,687,192,0
3259,0,687,191,0
3260,0,687,191,0
3261,0,688,190,0
3262,0,689,189,0
3263,0,691,187,0
3264,0,691,187,0
3265,0,691,187,0
3266,0,691,187,0
3267,0,691,187,0
3268,0,692,186,0
3269,0,692,186,0
3270,0,692,186,0
3271,0,693,185,0
3272,0,694,184,0
3273,0,693,185,0
3274,0,691,187,0
3275,0,691,187,0
3276,0,690,188,0
3277,0,689,189,0
3278,0,692,186,0
3279,0,693,185,0
3280,0,692,186,0
3281,0,691,187,0
3282,0,694,184,0
3283,0,695,183,0
3284,0,695,183,0
3285,0,696,182,0
3286,0,696,182,0
3287,0,696,182,0
3288,0,697,181,0
3289,0,696,182,0
3290,0,694,184,0
3291,0,694,184,0
3292,0,693,185,0
3293,0,693,185,0
3294,0,695,183,0
3295,0,697,181,0
3296,0,697,181,0
3297,0,696,182,0
3298,0,697,181,0
3299,0,696,182,0
3300,0,699,179,0
3301,0,699,179,0
3302,0,701,177,0
3303,0,698,180,0
3304,0,697,181,0
3305,0,694,184,0
3306,0,696,182,0
3307,0,694,184,0
3308,0,694,184,0
3309,0,697,181,0
3310,0,698,180,0
3311,0,699,179,0
3312,0,699,178,0
3313,0,700,177,0
3314,0,701,176,0
3315,0,702,175,0
3316,0,702,175,0
3317,0,701,176,0
3318,0,702,175,0
3319,0,701,176,0
3320,0,698,179,0
3321,0,696,181,0
3322,0,697,180,0
3323,0,695,182,0
3324,0,695,182,0
3325,0,693,184,0
3326,0,693,184,0
3327,0,694,183,0
3328,0,692,185,0
3329,0,693,184,0
3330,0,692,185,0
3331,0,693,184,0
3332,0,692,185,0
3333,0,692,185,0
3334,0,694,183,0
3335,0,694,183,0
3336,0,696,181,0
3337,0,696,181,0
3338,0,695,182,0
3339,0,696,181,0
3340,0,697,180,0
3341,0,697,180,0
3342,0,698,179,0
3343,0,698,179,0
3344,0,700,177,0
3345,0,698,179,0
3346,0,697,180,0
3347,0,696,181,0
3348,0,697,180,0
3349,0,697,180,0
3350,0,696,181,0
3351,0,697,180,0
3352,0,699,178,0
3353,0,697,180,0
3354,0,697,180,0
3355,0,696,181,0
3356,0,696,181,0
3357,0,696,181,0
3358,0,692,184,0
3359,0,692,183,0
3360,0,691,184,0
3361,0,691,184,0
3362,0,690,185,0
3363,0,690,185,0
3364,0,690,185,0
3365,0,691,184,0
3366,0,690,185,0
3367,0,691,184,0
3368,0,689,184,0
3369,0,687,186,0
3370,0,686,187,0
3371,0,687,186,0
3372,0,687,186,0
3373,0,687,186,0
3374,0,685,188,0
3375,0,685,188,0
3376,0,685,188,0
3377,0,686,187,0
3378,0,685,188,0
3379,0,685,188,0
3380,0,685,188,0
3381,0,685,188,0
3382,0,683,190,0
3383,0,682,191,0
3384,0,682,191,0
3385,0,683,189,0
3386,0,682,190,0
3387,0,682,190,0
3388,0,682,190,0
3389,0,682,190,0
3390,0,678,194,0
3391,0,679,193,0
3392,0,678,194,0
3393,0,678,194,0
3394,0,678,194,0
3395,0,678,194,0
3396,0,678,194,0
3397,0,678,194,0
3398,0,678,194,0
3399,0,677,194,0
3400,0,680,191,0
3401,0,681,190,0
3402,0,680,191,0
3403,0,681,190,0
3404,0,682,189,0
3405,0,682,189,0
3406,0,683,188,0
3407,0,681,190,0
3408,0,681,190,0
3409,0,682,189,0
3410,0,684,187,0
3411,0,683,188,0
3412,0,684,187,0
3413,0,683,188,0
3414,0,683,188,0
3415,0,683,188,0
3416,0,683,188,0
3417,0,684,187,0
3418,0,684,187,0
3419,0,683,188,0
3420,0,686,185,0
3421,0,684,187,0
3422,0,683,187,0
3423,0,683,187,0
3424,0,682,188,0
3425,0,682,188,0
3426,0,683,187,0
3427,0,684,186,0
3428,0,684,186,0
3429,0,684,186,0
3430,0,686,184,0
3431,0,689,181,0
3432,0,688,182,0
3433,0,689,181,0
3434,0,690,180,0
3435,0,689,181,0
3436,0,688,182,0
3437,0,686,184,0
3438,0,685,185,0
3439,0,686,184,0
3440,0,685,185,0
3441,0,685,185,0
3442,0,684,186,0
3443,0,682,188,0
3444,0,681,189,0
3445,0,681,189,0
3446,0,679,191,0
3447,0,679,191,0
3448,0,680,190,0
3449,0,679,191,0
3450,0,678,192,0
3451,0,678,192,0
3452,0,677,193,0
3453,0,678,192,0
3454,0,680,190,0
3455,0,679,191,0
3456,0,680,190,0
3457,0,680,190,0
3458,0,679,191,0
3459,0,681,189,0
3460,0,679,191,0
3461,0,679,191,0
3462,0,677,193,0
3463,0,677,193,0
3464,0,676,194,0
3465,0,677,193,0
3466,0,679,191,0
3467,0,682,188,0
3468,0,681,189,0
3469,0,681,189,0
3470,0,679,191,0
3471,0,678,192,0
3472,0,678,192,0
3473,0,681,189,0
3474,0,681,189,0
3475,0,679,191,0
3476,0,679,191,0
3477,0,678,192,0
3478,0,675,195,0
3479,0,676,194,0
3480,0,675,195,0
3481,0,673,196,0
3482,0,673,195,0
3483,0,670,198,0
3484,0,670,198,0
3485,0,669,199,0
3486,0,667,200,0
3487,0,667,200,0
3488,0,666,201,0
3489,0,665,202,0
3490,0,664,203,0
3491,0,662,205,0
3492,0,662,205,0
3493,0,663,204,0
3494,0,663,204,0
3495,0,662,205,0
3496,0,663,204,0
3497,0,662,205,0
3498,0,662,205,0
3499,0,661,206,0
3500,0,660,207,0
3501,0,659,208,0
3502,0,662,205,0
3503,0,663,204,0
3504,0,664,203,0
3505,0,664,203,0
3506,0,666,201,0
3507,0,667,200,0
3508,0,668,199,0
3509,0,667,200,0
3510,0,668,199,0
3511,0,668,199,0
3512,0,667,200,0
3513,0,667,200,0
3514,0,666,201,0
3515,0,666,201,0
3516,0,667,200,0
3517,0,667,200,0
3518,0,667,200,0
3519,0,668,198,0
3520,0,666,200,0
3521,0,667,199,0
3522,0,669,197,0
3523,0,669,197,0
3524,0,669,197,0
3525,0,669,197,0
3526,0,669,197,0
3527,0,667,199,0
3528,0,667,199,0
3529,0,670,196,0
3530,0,671,195,0
3531,0,672,194,0
3532,0,672,194,0
3533,0,672,194,0
3534,0,673,193,0
3535,0,671,195,0
3536,0,672,194,0
3537,0,673,193,0
3538,0,673,193,0
3539,0,675,191,0
3540,0,675,191,0
3541,0,675,191,0
3542,0,676,190,0
3543,0,675,191,0
3544,0,677,189,0
3545,0,678,188,0
3546,0,679,187,0
3547,0,678,188,0
3548,0,677,189,0
3549,0,678,188,0
3550,0,678,188,0
3551,0,678,188,0
3552,0,679,187,0
3553,0,679,187,0
3554,0,678,188,0
3555,0,678,188,0
3556,0,676,190,0
3557,0,677,189,0
3558,0,676,190,0
3559,0,676,190,0
3560,0,677,189,0
3561,0,677,189,0
3562,0,676,190,0
3563,0,679,187,0
3564,0,679,187,0
3565,0,678,188,0
3566,0,679,187,0
3567,0,677,189,0
3568,0,678,188,0
3569,0,676,189,0
3570,0,673,192,0
3571,0,672,193,0
3572,0,672,193,0
3573,0,673,192,0
3574,0,671,194,0
3575,0,668,197,0
3576,0,670,195,0
3577,0,669,196,0
3578,0,670,195,0
3579,0,670,195,0
3580,0,669,196,0
3581,0,667,198,0
3582,0,668,197,0
3583,0,668,197,0
3584,0,668,197,0
3585,0,666,198,0
3586,0,665,199,0
3587,0,664,199,0
3588,0,662,200,0
3589,0,663,199,0
3590,0,662,200,0
3591,0,661,201,0
3592,0,661,201,0
3593,0,662,200,0
3594,0,661,201,0
3595,0,663,199,0
3596,0,664,198,0
3597,0,663,199,0
3598,0,663,199,0
3599,0,664,198,0
3600,0,665,197,0
3601,0,665,197,0
3602,0,665,197,0
3603,0,663,199,0
3604,0,664,198,0
3605,0,665,197,0
3606,0,665,197,0
3607,0,663,199,0
3608,0,663,199,0
3609,0,664,198,0
3610,0,664,198,0
3611,0,664,198,0
3612,0,664,198,0
3613,0,665,197,0
3614,0,665,197,0
3615,0,665,197,0
3616,0,665,197,0
3617,0,665,197,0
3618,0,666,196,0
3619,0,663,199,0
3620,0,663,199,0
3621,0,663,199,0
3622,0,664,198,0
3623,0,664,198,0
3624,0,663,199,0
3625,0,664,198,0
3626,0,663,199,0
3627,0,663,199,0
3628,0,664,198,0
3629,0,663,199,0
3630,0,662,200,0
3631,0,660,202,0
3632,0,660,202,0
3633,0,658,204,0
3634,0,658,204,0
3635,0,658,204,0
3636,0,658,204,0
3637,0,657,204,0
3638,0,657,204,0
3639,0,658,203,0
3640,0,660,201,0
3641,0,660,201,0
3642,0,659,202,0
3643,0,660,201,0
3644,0,659,202,0
3645,0,657,204,0
3646,0,656,205,0
3647,0,656,205,0
3648,0,659,202,0
3649,0,658,203,0
3650,0,657,204,0
3651,0,657,204,0
3652,0,658,203,0
3653,0,660,201,0
3654,0,660,201,0
3655,0,659,201,0
3656,0,660,200,0
3657,0,661,199,0
3658,0,664,196,0
3659,0,664,196,0
3660,0,663,197,0
3661,0,663,197,0
3662,0,664,196,0
3663,0,664,196,0
3664,0,662,198,0
3665,0,660,200,0
3666,0,659,201,0
3667,0,658,202,0
3668,0,660,200,0
3669,0,659,201,0
3670,0,657,203,0
3671,0,656,204,0
3672,0,657,203,0
3673,0,657,203,0
3674,0,656,204,0
3675,0,656,204,0
3676,0,655,205,0
3677,0,653,207,0
3678,0,655,205,0
3679,0,655,205,0
3680,0,655,205,0
3681,0,655,205,0
3682,0,655,205,0
3683,0,655,205,0
3684,0,657,203,0
3685,0,657,203,0
3686,0,655,205,0
3687,0,657,203,0
3688,0,659,201,0
3689,0,659,201,0
3690,0,658,202,0
3691,0,659,201,0
3692,0,660,200,0
3693,0,660,200,0
3694,0,660,200,0
3695,0,660,200,0
3696,0,660,200,0
3697,0,661,199,0
3698,0,659,201,0
3699,0,659,201,0
3700,0,660,200,0
3701,0,661,199,0
3702,0,660,200,0
3703,0,659,201,0
3704,0,660,200,0
3705,0,659,201,0
3706,0,656,204,0
3707,0,658,202,0
3708,0,657,203,0
3709,0,657,203,0
3710,0,657,203,0
3711,0,655,205,0
3712,0,655,205,0
3713,0,654,206,0
3714,0,653,207,0
3715,0,652,208,0
3716,0,649,211,0
3717,0,648,212,0
3718,0,646,214,0
3719,0,646,214,0
3720,0,646,214,0
3721,0,643,217,0
3722,0,642,218,0
3723,0,643,217,0
3724,0,644,216,0
3725,0,643,217,0
3726,0,644,216,0
3727,0,642,218,0
3728,0,644,216,0
3729,0,643,217,0
3730,0,645,215,0
3731,0,646,214,0
3732,0,644,216,0
3733,0,644,216,0
3734,0,644,216,0
3735,0,645,215,0
3736,0,645,215,0
3737,0,645,215,0
3738,0,646,214,0
3739,0,647,213,0
3740,0,648,212,0
3741,0,648,212,0
3742,0,651,209,0
3743,0,651,209,0
3744,0,651,209,0
3745,0,651,209,0
3746,0,650,210,0
3747,0,651,209,0
3748,0,650,210,0
3749,0,651,209,0
3750,0,652,208,0
3751,0,652,208,0
3752,0,651,209,0
3753,0,650,210,0
3754,0,649,211,0
3755,0,647,213,0
3756,0,645,215,0
3757,0,646,214,0
3758,0,647,213,0
3759,0,648,212,0
3760,0,647,213,0
3761,0,647,213,0
3762,0,647,213,0
3763,0,647,213,0
3764,0,646,214,0
3765,0,645,215,0
3766,0,646,214,0
3767,0,644,216,0
3768,0,646,214,0
3769,0,647,213,0
3770,0,647,213,0
3771,0,647,213,0
3772,0,649,211,0
3773,0,649,211,0
3774,0,645,215,0
3775,0,646,214,0
3776,0,647,213,0
3777,0,645,215,0
3778,0,644,216,0
3779,0,645,215,0
3780,0,647,213,0
3781,0,647,213,0
3782,0,645,215,0
3783,0,644,216,0
3784,0,644,216,0
3785,0,643,217,0
3786,0,643,217,0
3787,0,643,217,0
3788,0,643,217,0
3789,0,643,217,0
3790,0,643,217,0
3791,0,643,217,0
3792,0,641,219,0
3793,0,642,218,0
3794,0,640,220,0
3795,0,639,221,0
3796,0,641,219,0
3797,0,641,219,0
3798,0,641,219,0
3799,0,640,220,0
3800,0,640,220,0
3801,0,641,219,0
3802,0,640,220,0
3803,0,638,222,0
3804,0,638,222,0
3805,0,640,220,0
3806,0,641,219,0
3807,0,640,220,0
3808,0,640,220,0
3809,0,641,219,0
3810,0,641,219,0
3811,0,639,221,0
3812,0,639,221,0
3813,0,639,221,0
3814,0,639,221,0
3815,0,639,221,0
3816,0,638,222,0
3817,0,639,221,0
3818,0,640,220,0
3819,0,641,219,0
3820,0,641,219,0
3821,0,641,218,0
3822,0,640,219,0
3823,0,639,220,0
3824,0,638,221,0
3825,0,639,220,0
3826,0,640,219,0
3827,0,640,219,0
3828,0,640,219,0
3829,0,640,219,0
3830,0,640,219,0
3831,0,639,220,0
3832,0,640,219,0
3833,0,640,219,0
3834,0,638,221,0
3835,0,639,220,0
3836,0,639,220,0
3837,0,639,220,0
3838,0,639,220,0
3839,0,638,221,0
3840,0,639,220,0
3841,0,639,220,0
3842,0,640,219,0
3843,0,640,219,0
3844,0,639,220,0
3845,0,639,220,0
3846,0,639,220,0
3847,0,639,220,0
3848,0,636,223,0
3849,0,636,223,0
3850,0,637,222,0
3851,0,639,220,0
3852,0,640,219,0
3853,0,639,220,0
3854,0,640,219,0
3855,0,638,221,0
3856,0,639,220,0
3857,0,640,219,0
3858,0,640,219,0
3859,0,639,220,0
3860,0,639,220,0
3861,0,639,220,0
3862,0,639,220,0
3863,0,640,219,0
3864,0,643,216,0
3865,0,643,216,0
3866,0,644,215,0
3867,0,643,216,0
3868,0,644,215,0
3869,0,644,215,0
3870,0,643,216,0
3871,0,644,215,0
3872,0,642,217,0
3873,0,641,218,0
3874,0,645,214,0
3875,0,644,215,0
3876,0,644,215,0
3877,0,644,215,0
3878,0,645,214,0
3879,0,645,214,0
3880,0,647,212,0
3881,0,647,212,0
3882,0,647,212,0
3883,0,648,211,0
3884,0,646,213,0
3885,0,644,215,0
3886,0,644,215,0
3887,0,646,213,0
3888,0,645,214,0
3889,0,643,216,0
3890,0,642,217,0
3891,0,641,218,0
3892,0,642,217,0
3893,0,643,216,0
3894,0,643,216,0
3895,0,643,215,0
3896,0,640,218,0
3897,0,640,218,0
3898,0,639,219,0
3899,0,639,219,0
3900,0,640,218,0
3901,0,640,218,0
3902,0,639,219,0
3903,0,640,218,0
3904,0,641,217,0
3905,0,639,219,0
3906,0,638,220,0
3907,0,639,219,0
3908,0,638,220,0
3909,0,639,219,0
3910,0,640,218,0
3911,0,642,216,0
3912,0,641,217,0
3913,0,642,216,0
3914,0,643,215,0
3915,0,641,217,0
3916,0,638,220,0
3917,0,636,220,0
3918,0,636,220,0
3919,0,633,223,0
3920,0,633,223,0
3921,0,632,224,0
3922,0,634,222,0
3923,0,636,220,0
3924,0,635,221,0
3925,0,635,221,0
3926,0,635,221,0
3927,0,637,219,0
3928,0,637,219,0
3929,0,637,219,0
3930,0,637,219,0
3931,0,637,219,0
3932,0,638,218,0
3933,0,639,217,0
3934,0,639,217,0
3935,0,639,217,0
3936,0,640,216,0
3937,0,641,215,0
3938,0,642,214,0
3939,0,641,214,0
3940,0,639,216,0
3941,0,639,216,0
3942,0,639,216,0
3943,0,637,218,0
3944,0,639,216,0
3945,0,639,216,0
3946,0,639,216,0
3947,0,637,218,0
3948,0,638,217,0
3949,0,638,217,0
3950,0,635,220,0
3951,0,634,221,0
3952,0,635,220,0
3953,0,637,218,0
3954,0,636,219,0
3955,0,632,222,0
3956,0,634,220,0
3957,0,637,217,0
3958,0,636,217,0
3959,0,637,216,0
3960,0,637,216,0
3961,0,638,215,0
3962,0,639,214,0
3963,0,639,214,0
3964,0,639,214,0
3965,0,638,215,0
3966,0,639,214,0
3967,0,639,214,0
3968,0,638,215,0
3969,0,637,216,0
3970,0,637,216,0
3971,0,638,215,0
3972,0,638,215,0
3973,0,637,216,0
3974,0,636,217,0
3975,0,636,217,0
3976,0,637,216,0
3977,0,638,215,0
3978,0,638,215,0
3979,0,636,217,0
3980,0,634,219,0
3981,0,636,217,0
3982,0,636,217,0
3983,0,635,218,0
3984,0,637,216,0
3985,0,636,217,0
3986,0,636,217,0
3987,0,636,217,0
3988,0,635,218,0
3989,0,635,218,0
3990,0,636,217,0
3991,0,635,218,0
3992,0,638,215,0
3993,0,637,216,0
3994,0,636,217,0
3995,0,635,218,0
3996,0,637,216,0
3997,0,640,213,0
3998,0,637,216,0
3999,0,637,215,0
4000,0,637,215,0
4001,0,638,214,0
4002,0,636,216,0
4003,0,635,217,0
4004,0,635,217,0
4005,0,636,216,0
4006,0,636,216,0
4007,0,636,216,0
4008,0,635,217,0
4009,0,636,216,0
4010,0,637,215,0
4011,0,638,214,0
4012,0,641,211,0
4013,0,642,210,0
4014,0,640,212,0
4015,0,639,213,0
4016,0,640,212,0
4017,0,638,214,0
4018,0,640,212,0
4019,0,640,212,0
4020,0,638,214,0
4021,0,638,214,0
4022,0,636,216,0
4023,0,636,216,0
4024,0,637,215,0
4025,0,637,215,0
4026,0,636,216,0
4027,0,638,214,0
4028,0,638,214,0
4029,0,635,217,0
4030,0,635,216,0
4031,0,634,217,0
4032,0,635,216,0
4033,0,635,216,0
4034,0,634,217,0
4035,0,634,217,0
4036,0,635,216,0
4037,0,636,215,0
4038,0,636,215,0
4039,0,637,214,0
4040,0,637,214,0
4041,0,638,213,0
4042,0,637,214,0
4043,0,637,214,0
4044,0,636,215,0
4045,0,637,214,0
4046,0,639,212,0
4047,0,639,212,0
4048,0,640,211,0
4049,0,642,209,0
4050,0,641,210,0
4051,0,641,210,0
4052,0,641,210,0
4053,0,641,210,0
4054,0,640,211,0
4055,0,639,212,0
4056,0,636,215,0
4057,0,638,213,0
4058,0,638,213,0
4059,0,637,214,0
4060,0,636,215,0
4061,0,635,216,0
4062,0,634,216,0
4063,0,633,217,0
4064,0,631,218,0
4065,0,631,218,0
4066,0,632,217,0
4067,0,634,215,0
4068,0,633,215,0
4069,0,634,214,0
4070,0,635,213,0
4071,0,636,212,0
4072,0,633,215,0
4073,0,633,215,0
4074,0,632,216,0
4075,0,632,216,0
4076,0,634,214,0
4077,0,633,215,0
4078,0,635,213,0
4079,0,635,213,0
4080,0,637,211,0
4081,0,636,212,0
4082,0,637,211,0
4083,0,636,212,0
4084,0,635,213,0
4085,0,636,212,0
4086,0,636,212,0
4087,0,635,213,0
4088,0,636,212,0
4089,0,637,211,0
4090,0,638,210,0
4091,0,637,211,0
4092,0,640,208,0
4093,0,639,209,0
4094,0,639,209,0
4095,0,639,209,0
4096,0,638,210,0
4097,0,635,213,0
4098,0,635,213,0
4099,0,635,213,0
4100,0,636,212,0
4101,0,637,211,0
4102,0,638,210,0
4103,0,638,210,0
4104,0,640,208,0
4105,0,640,208,0
4106,0,643,205,0
4107,0,643,205,0
4108,0,646,202,0
4109,0,644,204,0
4110,0,644,204,0
4111,0,644,204,0
4112,0,645,203,0
4113,0,645,203,0
4114,0,645,203,0
4115,0,646,202,0
4116,0,646,202,0
4117,0,647,201,0
4118,0,646,202,0
4119,0,646,201,0
4120,0,644,203,0
4121,0,642,205,0
4122,0,641,206,0
4123,0,641,206,0
4124,0,642,205,0
4125,0,642,205,0
4126,0,643,204,0
4127,0,643,204,0
4128,0,643,204,0
4129,0,644,203,0
4130,0,644,202,0
4131,0,645,201,0
4132,0,643,203,0
4133,0,643,203,0
4134,0,645,201,0
4135,0,645,201,0
4136,0,646,200,0
4137,0,646,200,0
4138,0,647,199,0
4139,0,646,200,0
4140,0,643,203,0
4141,0,642,204,0
4142,0,642,204,0
4143,0,641,205,0
4144,0,642,204,0
4145,0,641,205,0
4146,0,640,206,0
4147,0,641,205,0
4148,0,642,204,0
4149,0,641,205,0
4150,0,639,207,0
4151,0,635,211,0
4152,0,637,209,0
4153,0,636,209,0
4154,0,635,210,0
4155,0,634,211,0
4156,0,635,210,0
4157,0,637,208,0
4158,0,637,208,0
4159,0,636,209,0
4160,0,637,208,0
4161,0,637,208,0
4162,0,637,208,0
4163,0,637,208,0
4164,0,639,206,0
4165,0,640,205,0
4166,0,641,204,0
4167,0,642,203,0
4168,0,643,202,0
4169,0,643,202,0
4170,0,644,201,0
4171,0,643,202,0
4172,0,644,201,0
4173,0,643,202,0
4174,0,641,204,0
4175,0,640,205,0
4176,0,640,205,0
4177,0,641,204,0
4178,0,639,206,0
4179,0,637,208,0
4180,0,640,205,0
4181,0,640,205,0
4182,0,640,205,0
4183,0,639,206,0
4184,0,638,207,0
4185,0,637,208,0
4186,0,635,210,0
4187,0,633,212,0
4188,0,633,212,0
4189,0,634,211,0
4190,0,636,209,0
4191,0,638,207,0
4192,0,638,207,0
4193,0,636,209,0
4194,0,635,210,0
4195,0,635,210,0
4196,0,635,210,0
4197,0,635,210,0
4198,0,638,207,0
4199,0,637,208,0
4200,0,636,209,0
4201,0,635,210,0
4202,0,636,209,0
4203,0,636,209,0
4204,0,636,209,0
4205,0,640,205,0
4206,0,640,205,0
4207,0,639,206,0
4208,0,641,204,0
4209,0,642,203,0
4210,0,642,203,0
4211,0,643,202,0
4212,0,643,202,0
4213,0,642,203,0
4214,0,641,204,0
4215,0,641,204,0
4216,0,642,203,0
4217,0,642,203,0
4218,0,641,204,0
4219,0,640,205,0
4220,0,640,205,0
4221,0,642,203,0
4222,0,639,206,0
4223,0,640,205,0
4224,0,640,205,0
4225,0,640,205,0
4226,0,639,205,0
4227,0,638,206,0
4228,0,637,207,0
4229,0,637,207,0
4230,0,637,207,0
4231,0,638,206,0
4232,0,638,206,0
4233,0,637,207,0
4234,0,636,208,0
4235,0,636,208,0
4236,0,637,207,0
4237,0,637,207,0
4238,0,636,208,0
4239,0,634,210,0
4240,0,634,210,0
4241,0,634,210,0
4242,0,632,212,0
4243,0,631,213,0
4244,0,633,211,0
4245,0,633,211,0
4246,0,634,210,0
4247,0,634,210,0
4248,0,635,209,0
4249,0,632,212,0
4250,0,630,214,0
4251,0,631,213,0
4252,0,632,212,0
4253,0,631,213,0
4254,0,631,213,0
4255,0,632,212,0
4256,0,633,211,0
4257,0,632,212,0
4258,0,631,213,0
4259,0,631,213,0
4260,0,630,214,0
4261,0,631,213,0
4262,0,630,214,0
4263,0,631,213,0
4264,0,629,215,0
4265,0,627,217,0
4266,0,627,217,0
4267,0,627,217,0
4268,0,627,217,0
4269,0,627,217,0
4270,0,626,217,0
4271,0,626,217,0
4272,0,625,218,0
4273,0,626,217,0
4274,0,626,217,0
4275,0,627,216,0
4276,0,626,217,0
4277,0,624,219,0
4278,0,625,218,0
4279,0,627,216,0
4280,0,628,215,0
